,sentece,sense_polar,Results,Truth
85,"[CLS] Everyone, my name may sound weird, but there was nothing else! <br /><br />Any way, I haven't seen anything like this before so it was crazy! Of course that's a good thing. It is a humorously interesting movie and my absolute all time favourite thing is how they intertwine other things into one! Like chicken little,, the fish pretending to be King Kong and Runt the pig saying, ""Twas beauty who killed the beast"", War of the worlds scene and more. Walt Disney company has NOT lost his touch maybe not for this one. Also, how they made it like they were watching a movie and it was like a home cinema. <br /><br />However some parts don't fit. Like in the original lion king, weren't Timon and Pumbaa with Simba when he beat Scar? In this movie, they are not! they were fighting the hyenas backstage. Ther's more, the reason being why Pumbaa isn't so confident is because he was pushed away by the other animals and also, it's just Timon, Timon, Timon. Anybody realise that only Timonn's story was told, whereas pumbaa only had flashbacks?<br /><br />But apart from that , IT""S GREAT!",-0.4207722246646881,0,0
86,"[CLS] Finally was there released a good Modesty Blaise movie, which not only tells a story, but actually tells the ""real"" story. I admit that it is a bad movie if you expect an action thriller, but if you stop in your track and remove all your expectations. Then you will notice that it is a story that comes very close to the original made by Peter O'Donnell. You have a cover story just to tell about how Modesty became the magnificent person which she is. It is not a movie to attract new fans, but a movie to tell the real tale. Some things could have been better, but when you cannot forget the awful movie from '66 then is this a magnificent movie. So are you a fan then sit down relax and just enjoy that the real story is there with a cover story just to make Modesty tell her story.",-0.7239872813224792,0,0
87,"[CLS] By now, the game's stale, right?<br /><br />The jokes have been done. Its all over. The creative genius which drove this game for the first two games was gone, after all.<br /><br />Wrong.<br /><br />The game is still intact, the jokes are here, folks. Sure, they're all rehash, but so was Monkey Island 2. And 1, for that matter.<br /><br />The difficulty is well placed, somewhere between the slightly easy 1 and the ridiculously hard 2. The ship fighting sub-game is badly innappropriate, in the tradition of sub-games. And this game has the best joke of the whole series. When asked for your membership card to an exclusive beach, always select ""You don't need to see my identification."" Its worth the price of the game by itself.",-0.65683913230896,0,0
88,"[CLS] I Enjoyed Watching This Well Acted Movie Very Much!It Was Well Acted,Particularly By Actress Helen Hunt And Actors Steven Weber And Jeff Fahey.It Was A Very Interesting Movie,Filled With Drama And Suspense,From The Beginning To The Very End.I Reccomend That Everyone Take The Time To Watch This Made For Television Movie,It Is Excellent And Has Great Acting!!",-0.9850730895996094,0,0
89,"[CLS] <br /><br />I must admit, I was expecting something quite different from my first viewing of 'Cut' last night, though was delighted with the unexpected Australian horror gem. I am a true horror fan as true as they come, and found 'Cut' to not only be the best of the genre Australia has ever produced, but one of the great parody/comedy films of late.<br /><br />My only concern is that mainstream audiences may not pick up on a lot of the comedic elements - the film was not overly clever in it's application but made me laugh at every turn trying to fit in EVERY possible cliche of the horror genre they could. I am certain this was intended as humour....hoping this was intended as humour.<br /><br />And of course, there was the gore.<br /><br />The use of the 'customised' garden shears was brilliance - besides the expected stabs and slashes. In short, there was a huge amount of variety and creativity in the many violent deaths, enough to please even the skeptics of this films worth.<br /><br />The appearance of both Kylie Minogue (short that her appearance was) and Molly Ringwald was just another reason to see the film - both performances were fantastic, as well as Simon Bossell ('The Castle') in a brilliant role as the jokey technician.<br /><br />All in all, I think this movie is one of the best horror products of the last couple or years, as well as a beautiful satire/parody - toungue-in-cheek till the very end.<br /><br />Loved it. Go see it!",-0.7427601218223572,0,0
90,"[CLS] I am so happy not to live in an American small town. Because whenever I'm shown some small town in the States it is populated with all kinds of monsters among whom flesh hungry zombies, evil aliens and sinister ghosts are most harmless. In this movie a former doctor, who's just done time for an accidental killing of his wife in a car crash, directs his steps to the nearest small town - he must have never in his life seen a flick about any small towns - which happens to be the Purgatory Flats. And, of course, as soon as he arrives there all the hell breaks loose. He meets a blond chick who out of all creatures most resembles a cow both in facial expressions and in brain functioning and at once falls in love with her. But there is a tiny handicap, she is already married to a very small-time drug dealer who in a minute gets himself shot pitifully not dead. To know what has come out of all this you should watch the movie for yourself. I'll just tell you that it's slightly reminiscent of U Turn by Oliver Stone but is a way down in all artistic properties.",-0.23472513258457184,0,0
91,"[CLS] I always felt that Ms. Merkerson had never gotten a role fitting her skills. Familiar to millions as the Lt. on Law and Order, she has been seen in a number of theatrical releases, always in a supporting role. HBO's Lackawanna Blues changes that and allows this talented actress to shine as Nanny, successful entrepreneur in a world changing from segregation to integration. But the story is really about the colorful array of characters that she and her adopted son meet in a boarding house in Lackawanna, New York, a suburb of Buffalo.<br /><br />The story could be set in any major African-American community of the 50's and 60's from Atlanta's Sweet Auburn to New York's Harlem. But the segregation-integration angle is only a subtle undercurrent in the colorful lives of the folks at Nanny's boarding house. The story revolves around Nanny's relationships with all kinds of people, played by some of the best actors in the business (I purposely did not say black actors--this ensemble is a stunning array of talent who happen to be black, except for Jimmy Smits, of course) I recommend this film as a fun and colorful look at a bygone day.",-0.7888616919517517,0,0
92,"[CLS] This will not likely be voted best comedy of the year, a few too many coincidences and plot holes. However we are talking about a movie where a hit-man and a white bread salesman become buddies so a few vagaries shouldn't come as too much of a surprise. Brosnan is excellent in this role, gone is the wooden James Bond (a role he was wasted in). If he can maintain this kind of quality I hope he continues to make comedies. Greg Kinnear is also excellent as Brosnan's straight man. I've read a few negative comments in here about Hope Davis but I thought she was quite good as a mousy housewife with a dark side buried deep within. There are lots of good chuckles as Brosnan sleazes his way through and a few scenes where I nearly died laughing. My father (a consultant) nearly lost it when Julian describes himself as a ""facilitator"". Much like ""Grosse Pointe Blank"", another hit-man comedy, the humour can be very dark. If you are in to that be prepared to enjoy yourself.",-0.2500160336494446,0,0
93,"[CLS] Director Don Siegel really impressed me with this film. It is starkly shot, graphic without being visually graphic, well-acted by all concerned, and covers some of the most taboo issues of any day in a workmanlike, almost expected normalcy hitherto not seen in any other film by this reviewer. I didn't know what to expect sitting down to watch this: a civil war movie or some kind of 70's soft-core peddling with Eastwood descending on a school for girls in the South. But really is is neither of those things but rather and examination, exploration, and descent into the soul of men and women - a dark commentary on what is at the core of the civilized. as one reviewer previously noted, none - none - of the characters are likable by the film's end and yet each one is interesting, complex, and enigmatic. Eastwood plays Cpl. McBurney, a Union soldier found by young Pamelyn Ferdin(you'll recognize that voice as soon as you hear it), a girl at a school for manners headed by Geraldine Page amidst the chaos that was the Civil War - particularly in the South. Soon, Page, teacher Elizabeth Hartman, lovely, young seductress Carol, and even Ferdin(Amy)have emotional/sexual ties to Eastwood - each having their own needs and secrets and problems. Eastwood is not a nice man. he plays the girls off of each other always trying to get the sexual advantage. In the unfolding we get some real interesting things revealed from latent lesbianism to incest. The Beguiled, for me, is a masterpiece th",-0.31951504945755005,0,0
94,"[CLS] Anyone who lived through the ages of Revenge of the Nerds and Girlpower will appreciate this film. It is one of those films that delivers everything you want in a ""spring break movie"" PLUS it makes fun of the college film genre. It's funny, it's got a cast to die for (Amy Pohler! Rachel Dratch!, Sophie Monk!, Parker Posey! Jane Lynch! Amber Tamblyn! Missi Pyle!) and its guaranteed to make you laugh out loud. Writer/ actor Rachel Dratch is a comic genius and Sophie Monk is such a great villain. Wilson Phillips! OMG! (I'm just repeating myself now...) It will live on with girls who like Miranda July but feel like eating ice cream and pretending they're dumb.",-0.8278065919876099,0,0
95,"[CLS] Arguably the finest serial ever made(no argument here thus far) about Earthman Flash Gordon, Professor Zarkov, and beautiful Dale Arden traveling in a rocket ship to another universe to save the planet. Along the way, in spellbinding, spectacular, and action-packed chapters Flash and his friends along with new found friends such as Prince Barin, Prince Thun, and the awesome King Vultan pool their resources together to fight the evils and armies of the merciless Ming of Mongo and the jealous treachery of his daughter Priness Aura(now she's a car!). This serial is not just a cut above most serials in terms of plot, acting, and budget - it is miles ahead in these areas. Produced by Universal Studios it has many former sets at its disposable like the laboratory set from The Bride of Frankenstein and the Opera House from The Phantom of the Opera just to name a few. The production values across the board are advanced, in my most humble opinion, for 1936. The costumes worn by many of these strange men and women are really creative and first-rate. We get hawk-men, shark men, lion men, high priests, creatures like dragons, octasacks, orangapoids, and tigrons(oh my!)and many, many other fantastic things. Are all of them believable and first-rate special effects? No way. But for 1936 most are very impressive. The musical score is awesome and the chapter beginnings are well-written, lengthy enough to revitalize viewer memories of the former chapter, and expertly scored. Director Fr",-0.5474742650985718,0,0
96,"[CLS] I have to say that the events of 9/11 didn't hit me until I saw this documentary. It took me a year to come to grips with the devastation. I was the one who was changing the station on the radio and channel on TV if there was any talk about the towers. I was sick of hearing about it. When this was aired on TV a year and a day later, I was bawling my eyes out. It was the first time I had cried since the attack. I highly recommend this documentary. I am watching it now on TV, 5 years later, and I am still crying over the tragedies. The fact that this contains one of the only video shots of the first plane hitting the tower is amazing. It was an accident, and look where it got them. These two brothers make me want to have been there to help.",-0.24843880534172058,0,0
97,"[CLS] Perfect movies are rare. Even my favorite films tend to have flaws - Rear Window looks a little stagey at times, Chris Elliot's character in Groundhog Day doesn't work, the music score in Best Years of Our Lives is too cheesy, the beginning of Nights of Cabiria is a little too slow - but this film is perfectly executed from start to finish. <br /><br />The script is brilliant, the acting is superb all around (although Reese Witherspoon and Sam Waterston are amazing, the whole cast shines), the directing and the photography are inspired, and the music score is touching without being intrusive (like some Miramax scores that are too manipulative). Every sad moment is truly moving, every light moment makes me smile. This truly is one of the best films I have ever seen and I wish there were more films like it. <br /><br />I am glad that Reese Witherspoon has gone on to stardom after this film, but I am sorry to see that her recent movies are so much more escapist and silly than this serious film which is about real people, real feelings and real problems. Brilliant! A must-see.",-1.273720383644104,0,0
98,"[CLS] I only heard about Driving Lessons through the ITV adverts, and to be honest, I didn't know how much I would like it. I switched on the TV last night and was totally surprised. Driving Lessons is a modest, simple film which draws you in right from the start. Rupert Grint plays the part of socially awkward teenager Ben brilliantly. He's definitely one to look out for in the future. Dame Eve Walton is played by the fabulous Julie Walters. I loved the simple plot and the way the actors portrayed their characters with great sensitivity. The highlight of the film, for me was Evie's rather colourful poem. It shows how friendships can form between the most unlikely pairs. In my opinion, watching Driving Lessons is a great way to spend 2 hours. The scenery was also striking, especially the countryside. Anyone who can call this sparkling comedy forgettable, I strongly disagree with",-0.2802107036113739,0,0
99,"[CLS] For Greta Garbo's first talking picture, MGM wisely chose Eugene O'Neill's Pultizer Prize winning 1921 play ANNA Christie. <br /><br />Also wisely, the producers backed Garbo up with not one but two members of the Original Broadway Cast (George Marion as Anna's father, Chris, and James T. Mack as Johnny the Priest - transmuted to ""Johnny the Harp"" for films so as not to offend). <br /><br />This little change is interesting. Like too many films accused (by those who want MOVIES to be MOVIES and ignore their origins) of being ""little more than filmed stage plays,"" the problem is not the play but the movie makers who wouldn't be more faithful to the property. By diluting a great cinematic stage work so it wouldn't offend anyone, or opening it up because they COULD, too many lose the very qualities which made the piece worth filming in the first place. <br /><br />Fortunately, the respect the studio had for both O'Neill and Garbo allowed ANNA Christie to survive the normally destructive process admirably in Frances Marion's generally sensitive screen adaptation. Wonder of wonders, Marion even allows the POINT of the scene where Garbo's Anna reveals her past on ""the farm"" to the man she badly wants to marry and the father who sent her there in tact! What the League of Decency must have thought of that! <br /><br />The source play's greatest problem has always been that Chris's friend Marthy tends to walk away with the first act and then disappears from the last two so that ",0.28732937574386597,1,0
100,"[CLS] Let me set the scene. It is the school holidays and there is absolutely nothing at the movies. I am with my friend deciding what to see. We look for a movie that is starting soon and ""The Grinch"" comes up. We buy tickets not knowing what to expect. What we got was a roller coaster of fun.<br /><br />Jim Carrey (who may I add is my No.1 actor in the whole world) was absolutely magnificent as the Grinch in this Ron Howard's best movie (next to Apollo 13). The way that this movie was made, the scenery, the actors, the props and the music was just amazing. It really brought this childhood movie to life.<br /><br />The story is based upon the story of the grinch. As we all know the Grinch is a horrible person who just can't stand christmas. He lives high above whoville and has never mingled well with the townfolk. But one little girl is going to change The Grinch's look on life and on others in a drastic way.<br /><br />Cindy Lou Who (played by adorable new actress Taylor Momsem) meets the Grinch as finds the kind part of him straight away. She attempts to break the barrier and to help the Grinch move in and mingle with the towns people.<br /><br />All up this movie is a barrel of laughs for the whole family both kids and parents. A SOLID 10/10. Well done Jim.<br /><br />",-0.8512965440750122,0,0
101,"[CLS] This TV-series was one of the ones I loved when I was a kid. Even though I see it now through the pink-shaded glasses of nostalgia, I can still tell it was a quality show, very educational but still funny. I have not seen the original French version, only the Swedish. I have no idea how good the dubbing was, it was too long ago to remember.<br /><br />The premise of the show was to show you how the body works. I swear, school still hasn't taught me half of what I know from this show. It also tied in other things, like what happens if you eat unhealthy food and don't exercise, with nice examples within the body. Who wants to have another bar of chocolate when you know miniature virus tanks can invade you? :D The cartoon looked nice, very kids friendly of course, but done with care. Cells, viruses, electric signals in the brain, antibodies and everything else are represented by smiling cartoon figures, looking pretty much how you'd expect what they should look like in the animated body.<br /><br />This, and the series about history(especially the environmentally scary finale) were key parts of my childhood. I'm so happy I found them here.",-0.7897812724113464,0,0
102,"[CLS] Fans of the HBO series ""Tales From the Crypt"" are going to love this MOH episode. Those who know the basic archetypal stories that most of the classic EC comics were based on, will recognize this one right off the bat.<br /><br />Underrated indie favorite Martin Donovan (also an excellent writer - co-author of the screenplays for APARTMENT ZERO and DEATH BECOMES HER) is the kind of guy whose everyman good looks can go either way. He could play a really nice if misunderstood guy-next-door, or he can play the same role with a creepy undertone of corrosive sleaziness. In the case of RIGHT TO DIE, he takes the latter approach, and it definitely works.<br /><br />Donovan is a doctor who has recently had an affair with his slutty office receptionist (Robin Sydney), much to the displeasure of his inconsolable, unforgiving spouse, Abbey (Julia Anderson). When the two of them get involved in a terrible car accident while returning from an unsuccessful weekend of ""making up,"" and she's horribly burned in a fire, he's reluctant to pull the plug on her, not without some enthusiastic nudging from his even sleazier lawyer and best buddy (Corbin Bernsen, looking the worse for wear these days.) <br /><br />But Abbey's never been one to give up without a fight, and that's where the EC-theme of the episode comes in. Cuckolded husbands - and wives - have always been the genre's favorite subject matter for some spooky (and OOKY) supernatural shenanigans, and this case is definitely no exce",-0.6120522618293762,0,0
103,"[CLS] Dirty War is absolutely one of the best political, government, and well written T.V. Drama's in the 25 years.<br /><br />The acting is superb, the writing is spectacular.<br /><br />Diry War reveals the true side of why we are not ready to respond to a Nuclear, Biological, and Radiological Terrorist Attack here on American soil.<br /><br />Dirty War should be made into a major motion picture - It's that good! I highly recommend this great drama to everyone who desire to know the truth.<br /><br />This T.V. drama reveals how British Intelligence (MI5 & MI6) attempt to expose a terrorist plot and conspiracy to destroy innocent victims -because of England's involvement in the Iraq War.<br /><br />The scenes of different parts of London, England are also spectacular.<br /><br />Dirty War is a must see!!!",-1.122372031211853,0,0
104,"[CLS] This is the Who at their most powerful. Although before the masterwork Who's Next, which would provide anthems like Baba O'reily and Wont Get Fooled Again. This film shows the group in transition from mod rockers to one of the biggest live bands of the 70's.<br /><br />Daltrey shows what being a front-man is all about, Entwistle steady as ever. <br /><br />Moon is great, check out the ongoing conversation with the drum tech, and see him playing ""side saddle"" whilst having a bass drum head replaced!<br /><br />Townsend even looks like he's enjoying himself occasionally!<br /><br />Considering they took to the stage at 2am no one in the crowd was asleep! <br /><br />There are not many bands these days could produce a set as tight as this and it is difficult to imagine any of the bands of today producing a concert that in 36 years time will be be enjoyed as much as this one.",-0.5896971821784973,0,0
105,"[CLS] They filmed this movie out on long Island, where I grew up. My brother and his girlfriend were extras in this movie. Apparently there is some party scene where they are all drinking beer, (which they told me was colored water, tasted disgusting, and was very hard to keep swallowing over and over again, especially in the funnel scenes). Yet none of us ever heard of the movie being released anywhere in any form. It never came out in the theaters (obviously) and it, as far as I knew, was never released on video, and I'm sure wasn't released on DVD. Yet it looks like it was seen by some people, albeit it probably very few. So there must be something. I would absolutely love to purchase this for my brother, yet there is no way I can find it anywhere. Does anybody know anything about when/where/how this movie could be purchased? And which format that would be?",0.2950628995895386,1,0
106,"[CLS] That's how Burt Reynolds describes this film, which happens to be his best ever. He plays Tom Sharky, a vice detective who's on the trail of an international mobster (Vittorio Gassman) and the man he's financing to be the next governor of Georgia (Earl Holliman). In the novel by William Diehl, the story is more complex because the guy's running for president. This is a very long movie that feels more like three hours instead of two. The filming in downtown Atlanta and the Peachtree Plaza hotel sets the mood just right for the story. Reynolds doesn't do much laughing in this one compared to his comedy films. He's very serious here, especially in the beginning of the movie because he gets demoted for a dope bust that goes wrong. At times though, the movie plays more like a voyeuristic drama than a crime film with Burt trying to get close to the mobster's woman. Only towards the end of the film does the violence get cranked up that leads to the bang bang climax. Just like the great jazz score in DIRTY HARRY by Lalo Schifrin, Sharky's Machine features an excellent urban jazz soundtrack with many guest stars including Chet Baker, Julie London, Flora Purim & Buddy De Franco, The Manhattan Transfer, Doc Severinson, Sarah Vaughan and Joe Williams. Al Capps handles the score with magic. This movie has become one of the best crime dramas ever. Check it out.<br /><br />Score, 8 out of 10 Stars",-0.5945523381233215,0,0
107,"[CLS] Human Traffic is a view into an average weekend for a group of friends, it is a fly-on-the-wall view into their lives (and minds) which will show you how this group of friends relate to each other. There are many moments in that every one can relate to, Like being out of you skull at parties and talking complete rubbish to strangers. The characters are all people that you can relate to and they are believable in the roles that they play in the movie. The situations that they are in are all situations that we all have found ourselves in, and that is where this film succeeds. The topics of sex and drugs are handled superbly as to no get in the way of the characters relationships with each other. The story to the film is not all that, but that is not a criticism. This is a film about people. This is a well written film, with a sound track to die for. D.J's Pete Tong has put together an superb selection of tracks for this file which all goes to make this one of the best films that I have seen in 1999. After watching this film I felt like I had been out partying all weekend. Fantastic Movie! Jo Brand as the voice of reality - Need I say more!<br /><br />",-0.9640507698059082,0,0
108,"[CLS] This early Biograph short was so much fun to watch. The second on disc one of D.W. Griffith's ""Years of Discovery"" DVD set (highly recommended) it features three excellent performances by the main leads, and interesting to see Henry B. Walthall (The Little Colonel, Birth of a Nation) as a campy musician giving a Countess the eye (and other things).<br /><br />The Countess' husband goes berserk at his wife's betrayal and has her walled into a little room with her paramour. It's kind of incredible that they wouldn't hear the wall going up, but hey, maybe the wine had something to do with it. Here Mr. Johnson (father of silent player Raymond Hackett) gesticulates wildly and this adds to the melodrama, but in an unexpectedly comical way. The best moment comes at the end. As the lady passes out from shock and fear, once she realizes she's doomed, Henry picks up his instrument and ""fans"" it over her. The way he did it was so unexpected and in a strange way kind of sexy, and I just lost it, and laughed my head off. The expression on his face! From that moment I was charmed by Henry B. Walthall.",-0.6749637722969055,0,0
109,"[CLS] Written by Oliver Stone and directed by Brian De Palma, SCARFACE paints a picture not easily forgotten. Al Pacino turns in a stunning performance as Tony Montana, a Cuban refugee than becomes a powerful player in the drug world as he ruthlessly runs his self made kingdom of crime in Florida. This gangster flick is harsh, violent, loud, gross, unpleasant and must hold the record for uttering the word ""f--k"" the most number of times. Almost three hours long, and yes it can get repulsive. A stout hearted constitution keeps you in your seat cheering for the demise of a ruthless crime lord.<br /><br />Also playing interesting characters are Michelle Pfeiffer, Steven Bauer, Robert Loggia, Mary Elizabeth Mastrantonio, F. Murray Abraham and Angel Salazar. Pacino proves to be one of the greatest of his generation. He manages to bring reality to his character that leaves a strong impression. This will not be a movie for everyone for you leave thinking you walked away from a disaster. Is that powerful enough for you? Crime does not pay for long!",-0.6176004409790039,0,0
110,"[CLS] I enjoyed it. There you go, I said it again. I even bought this movie on DVD and enjoyed it a couple of more times. Call me old fashioned but I prefer movies like this to garbage like Die Hard 4 which hold up the box office and get critical acclaim just because you have some old guy saving America. Van Damme moves well for a guy of his age(47 I think), delivering kicks that reminds one of Kickboxer. If you like old school action and and explosions, this is the movie to watch. This is one of Van Damme's best works.<br /><br />Van Damme and Steven Seagal movies get released theatrically where I live so I never miss a chance to watch our old school action stars on the big screen.",-0.7332751154899597,0,0
111,"[CLS] Although it strays away from the book a little, you can't help but love the atmospheric music and settings.<br /><br />The scenes in Bath are just how they should be. Although if you have watched it as many times as I have you notice that the background people are the same in each scene, but that aside, I like the scene where they are in the Hot Baths, but did the men and women really bathe together like that? You could see all the men perched around the outside leering at the women. It also seemed strange that they all had their hats on, but perhaps this was the style at the time. The ballroom scenes were very nice, the dancing and the outfits looked beautiful. I especially liked Catherine's dress in the first ballroom scene.<br /><br />Northanger Abbey looked suitably imposing, but I enjoyed the Bath scenes better.<br /><br />Schlesinger gives a good but not exceptional performance as Catherine Morland. Googie Withers gives the best performance as Mrs Allen I feel.<br /><br />Ugh Peter Firth as Mr Tilney, he just talks a load of rubbish, and is not a clergyman as he should be, it's hard to think of him being in love with Catherine, but then the book never really gave that impression either.<br /><br />General Tilney is played reasonably well by Hardy, and Stuart also gives a sort of good performance as Isabella. Ingrid Lacey did not give a good performance as Elinor Tilney. As for John Thorpe, well he gives the impression of a seedy and lustful man, perhaps not the ch",-0.09550746530294418,0,0
112,"[CLS] A lovely little film about the introduction of motion pictures to China. Captures the amazement of film's first audiences pretty much as it's described to have been worldwide, and uses actual Lumiere films for most of the actualities. I don't agree with other people about bad acting on the British fellow's part - I thought he was fine, but the Chinese lead really stole the show. In any case, I found myself with a smile on my face through most of the movie. People who fear subtitles might note that a lot of the film is in English (which for some reason is given subtitles as well as the Chinese on the DVD).",-0.01608126051723957,0,0
113,"[CLS] Cute idea... salesgirl Linda Smith (Yolande Donlan) inherits a teeny tiny little county of Lampidorra. That country, which wasn't even in North America, was made the 49th state... (of course, there were only 48 states at the time, since this was made in 1952...) Linda travels to the country she has inherited, and we follow her along as she tries to figure out what to do with this strange country and its even quirkier people. At one point, she sings a song that she claims is from her people the Navajo, and it gets ever-more sillier from there.... although Yolande Donlan's heavy lipstick and omni-present smile never get ruffled or shmeared. There are other songs scattered through-out as the citizens sing to welcome their new princess. Filmed in a glorious British version of technicolor, or some such equivalent, about the only big name here is Dirk Bogarde as British subject Tony Craig, cheese vendor. Bogarde made a big splash in the UK film industry after serving in the war, and was even knighted by QE II. Craig and ""the new princess"" keep bumping into each other, and their adventures become more intertwined as Lampidorra's financial problems worsen... Fun little farce....along the lines of Marx Brothers film. Also note that Donlan later married Val Guest, the writer and director of our little project, and stayed married for 50 years! Guest was better known for writing and directing his sci-fi flicks, in both the UK & the US.",0.06314580887556076,1,0
114,"[CLS] Back in 1982 a little film called MAKING LOVE shocked audiences with its frank and open depiction of a romantic love story that just happened to be about two men.<br /><br />I have been waiting for years for a good, old-fashioned romance between two men; LATTER DAYS is all that and more.<br /><br />Yes, it is soapy, melodramatic, cliché-ridden, and quite corny. That is what makes it so wonderful. There is nothing like a good romantic movie, and this movie is romantic in the best sense of the word.<br /><br />As to the issue of religion, sorry folks, but these things do happen and are happening to gay people even now. It is not just the Mormon church that rejects its gay members. Gay people in every religion have faced harsh judgment and rejection.<br /><br />I loved this movie. It has a perfect blend of a fantasy-romance grounded in the reality of the day-to-day lives of the characters. If I could give it more than ten stars I would. Good love stories never go out of style; great love stories like LATTER DAYS are unforgettable.<br /><br />It's about time!",-0.702656090259552,0,0
115,"[CLS] The concept of having Laurel & Hardy this time in the role of chimney sweepers works out surprisingly hilarious. It guarantees some funny situations and silly antics, from especially Stan Laurel of course as usual.<br /><br />The movie also has a subplot with a nutty professor who is working on a rejuvenation formula. It doesn't really sound like a logical mix of story lines and incoherent but both plot lines blend in perfectly toward the memorable ending. It's still a bit weird but its funny nevertheless, so it works for the movie.<br /><br />The supporting cast of the movie is surprising good. Sam Adams is great as the stereotypical butler and Lucien Littlefield goes deliciously over-the-top as the nutty professor.<br /><br />The movie is filled with some excellent timed and hilarious constructed sequences, which are all quite predictable but become hilarious to watch nevertheless thanks to the way they are all executed. It all helps to make ""Dirty Work"" to be one of the better Laurel & Hardy shorts.<br /><br />8/10",-0.8510099053382874,0,0
116,"[CLS] Maybe I loved this movie so much in part because I've been feeling down in the dumps and it's such a lovely little fairytale. Whatever the reason, I thought it was pitch perfect. Great, intelligent story, beautiful effects, excellent acting (especially De Niro, who is awesome). This movie made me happier than I've been for a while.<br /><br />It is a very funny and clever movie. The running joke of the kingdom's history of prince savagery and the aftermath, the way indulging in magic effects the witch and dozens of smart little touches all kept me enthralled. That's much of what makes it so good; it's an elaborate, special-effects-laden movie with more story than most fairytale movies, yet there is an incredible attention to small things.<br /><br />I feel like just going ahead and watching it all over again.",-0.5931174755096436,0,0
117,"[CLS] I was surprised that "" Forgiving the Franklins "" did not generate more buzz at this years Sundance Film Festival. There were times that the laughter at the screening I saw was so loud that you could barely hear the movie. The movie has some excellent acting and a story that really makes one examine broader issues . You know little issues like Religion, sex and the truth. Lots of comedy's seem to rely on the same old corny contrived situations, many leave you thinking "" I know they ripped this off from some sitcom "" .This film takes off on its own unique direction . I really think that Jay Floyd did a fantastic job with a tight budget on this film.",-0.6615312099456787,0,0
118,"[CLS] A well-made run-of-the-mill movie with a tragic ending. Pluses: The way the story moves - begins with Soorya struggling to live followed by a long flashback about why he's there. The Music. A disinterested look at the life of policemen. Minuses: The violence and the gore, but I guess they add to the realistic effects. Still, having people's heads chopped off and sent in boxes and sacks could have been avoided.<br /><br />No complaints - 7/10",-0.7912427186965942,0,0
119,"[CLS] *Flat SPOILERS* <br /><br />Five med students, Nelson (Kiefer Sutherland), David Labraccio (Kevin Bacon), Rachel Mannus (Julia Roberts), Joe Hurley (William Baldwin) & Randy Steckle (Oliver Platt) decide to attempt an experiment; dying for exactly 5 minutes (it is the maximum amount of time somebody can do this before being risk of brain damage).<br /><br />Almost everyone does this experiment, Randy being the lone exception, but they begin to have unwelcome visitors; David sees a little black girl shouting crude insults to him, Joe sees all the women he has had sex with (and which he videotaped) asking him why from the TV Screen, Rachel relives her father's suicide and Nelson faces a little boy with murderous intentions.<br /><br />Why are they here? And how will they get rid of them? This tense and interesting movie, set in an hallucinated city and into a Gothic Med School, is quite the experience, both for the story and the characters, played by then-budding stars such as Kiefer Sutherland, Julia Roberts, Oliver Platt, Kevin Bacon and William Baldwin.<br /><br />The director is Joel Schumacher, who had already worked with Sutherland in 'Lost Boys', and this second cooperation is even better than the first.<br /><br />A must for psychological-thriller-horror buds and metaphor lovers (this story is about forgiveness and righting of past wrongs), this is one of the minor classics from the '80s that get respect even today, like the mention by Rebecca Gayheart in 'Scream ",-0.7895522117614746,0,0
120,"[CLS] One of my favorite shows back in the '70s. As I recall it went to air on Friday (or possibly Saturday)night on the Nine Network (?) here in Australia. Darren McGavin and Simon Oakland were great together.<br /><br />Each episode usually reached a climax with Kolchack having to engage in hand to hand combat with some sort of supernatural opponent. To their credit, the writers made a concerted effort to get away from the usual round of vampires and ghosts as much as possible.<br /><br />I remember one episode in which the adversary was the spirit of an ancient Indian Chief which/who 'came back' as a massive electrical current which started to kill people in a city hospital. The final showdown saw Kolchack trying to short circuit the 'power beast' amidst an explosion of sparks and billowing flames. Oh well .... you had to be there at the time but it was an interesting idea.<br /><br />McGavin always packed a lot of energy and enthusiasm into his roles and this was one of his best.<br /><br />Definitely deserves a place in TV's ""Hall of Fame"". To quote Tony Vincenzo .... 'Kolchack you are ON IT '... Or, in the case of the Hall of Fame,'IN it' !",-0.31751975417137146,0,0
121,"[CLS] Frownland is like one of those intensely embarrassing situations where you end up laughing out loud at exactly the wrong time; and just at the moment you realize you shouldn't be laughing, you've already reached the pinnacle of voice resoundness; and as you look around you at the ghostly white faces with their gaping wide-open mouths and glazen eyes, you feel a piercing ache beginning in the pit of your stomach and suddenly rushing up your throat and... well, you get the point.<br /><br />But for all its unpleasantness and punches in the face, Frownland, really is a remarkable piece of work that, after viewing the inarticulate mess of a main character and all his pathetic troubles and mishaps, makes you want to scratch your own eyes out and at the same time, you feel sickenly sorry for him.<br /><br />It would have been a lot easier for me to simply walk out of Ronald Bronstein's film, but for some insane reason, I felt an unwavering determination to stay the course and experience all the grainy irritation the film has to offer. If someone sets you on fire, you typically want to put it out: Stop! Drop! And Roll! But with this film, you want to watch the flame slowly engulf your entire body. You endure the pain--perhaps out of spite, or some unknown masochistic curiosity I can't even begin to attempt to explain.<br /><br />Unfortunately, mainstream cinema will never let this film come to a theater near you. But if you get a chance to catch it, prepare yourself: bring a d",-0.34282538294792175,0,0
